"","method","rep","rmse","rmse.off","kl.div","auroc","sen","spe","pre","recall","acc","f1","fdr","converged","run.time","dgp"
"4164","huge.tiger",45,0.804480793597606,0.940593792567295,88.4067232446501,0.723270440251572,0.446540880503145,1,1,0.446540880503145,0.998037904124861,0.617391304347826,0,TRUE,0.423979997634888,"block0.01_p300_n500_diag0_R50"
"4165","pcglasso",45,0.0422412939613334,0.847063164600588,3.12429166734375,0.808176100628931,0.616352201257862,1,1,0.616352201257862,0.998639910813824,0.762645914396887,0,TRUE,174.998558521271,"block0.01_p300_n500_diag0_R50"
"4166","large",46,0.0307343018054444,0.716720443229388,2.11154990415602,0.931661931454978,0.863636363636364,0.979908716663684,0.129000969932105,0.863636363636364,0.979509476031215,0.224472573839662,0.870999030067895,TRUE,177.611370801926,"block0.01_p300_n500_diag0_R50"
"4167","huge.ebic",46,0.0442593310948499,0.998897714323083,3.19880543130006,0.649349922942638,0.298701298701299,0.999955253266512,0.958333333333333,0.298701298701299,0.997547380156076,0.455445544554455,0.0416666666666667,TRUE,1.44346690177917,"block0.01_p300_n500_diag0_R50"
"4168","huge.ric",46,0.0442624941334773,0.998977378318954,3.22664931935412,0.646103314977487,0.292207792207792,0.999955253266512,0.957446808510638,0.292207792207792,0.99752508361204,0.447761194029851,0.0425531914893617,TRUE,3.33341670036316,"block0.01_p300_n500_diag0_R50"
"4169","huge.stars",46,0.0439963041233094,0.992377242498896,2.26615650423307,0.837621077687303,0.675324675324675,0.983421335242527,0.123076923076923,0.675324675324675,0.982363433667781,0.208208208208208,0.876923076923077,TRUE,45.4773380756378,"block0.01_p300_n500_diag0_R50"
"4170","cv.loglik",46,0.0440014683283488,0.992495044148895,2.27147678666353,0.83758446672354,0.675324675324675,0.984629497046716,0.131479140328698,0.675324675324675,0.983567447045708,0.22010582010582,0.868520859671302,TRUE,26.2458252906799,"block0.01_p300_n500_diag0_R50"
"4171","huge.tiger",46,0.800299344450174,0.901413418837379,87.9634676242932,0.766233766233766,0.532467532467532,1,1,0.532467532467532,0.998394648829431,0.694915254237288,0,TRUE,0.423313856124878,"block0.01_p300_n500_diag0_R50"
"4172","pcglasso",46,0.0322422091207136,0.714580105347987,2.90516400524695,0.821428571428571,0.642857142857143,1,1,0.642857142857143,0.998773690078038,0.782608695652174,0,TRUE,188.032482385635,"block0.01_p300_n500_diag0_R50"
"4173","large",47,0.0421675177482365,0.819392198702186,2.62787838521115,0.909214776909596,0.818713450292398,0.981781149980975,0.146750524109015,0.818713450292398,0.981159420289855,0.248888888888889,0.853249475890985,TRUE,205.029332399368,"block0.01_p300_n500_diag0_R50"
"4174","huge.ebic",47,0.0519509008376263,0.99862037970594,3.42624495036017,0.681300031190655,0.362573099415205,0.999820944962958,0.885714285714286,0.362573099415205,0.997391304347826,0.514522821576763,0.114285714285714,TRUE,1.65363168716431,"block0.01_p300_n500_diag0_R50"
"4175","huge.ric",47,0.0519666160774158,0.998945032988058,3.59088886145844,0.660826304965021,0.321637426900585,0.99997761812037,0.982142857142857,0.321637426900585,0.997391304347826,0.484581497797357,0.0178571428571429,TRUE,3.81559944152832,"block0.01_p300_n500_diag0_R50"
"4176","huge.stars",47,0.0518179721494174,0.995846467434996,2.80026218792935,0.792353224279915,0.584795321637427,0.992703507240538,0.234741784037559,0.584795321637427,0.991148272017837,0.33500837520938,0.765258215962441,TRUE,47.8159558773041,"block0.01_p300_n500_diag0_R50"
"4177","cv.loglik",47,0.0517737174465023,0.99493972910945,2.69534574575169,0.807127620823211,0.614035087719298,0.987085655453345,0.153958944281525,0.614035087719298,0.985663322185061,0.246189917936694,0.846041055718475,TRUE,25.2074704170227,"block0.01_p300_n500_diag0_R50"
"4178","huge.tiger",47,0.804736913732535,0.940685423078366,89.3632054050939,0.707602339181287,0.415204678362573,1,1,0.415204678362573,0.997770345596433,0.586776859504132,0,TRUE,0.428319215774536,"block0.01_p300_n500_diag0_R50"
"4179","pcglasso",47,0.0443824322085781,0.847106543436326,3.5063126686382,0.792397660818713,0.584795321637427,1,1,0.584795321637427,0.998416945373467,0.738007380073801,0,TRUE,172.222746610641,"block0.01_p300_n500_diag0_R50"
"4180","large",48,0.0289820804750716,0.770572950921567,2.03731647266275,0.936048543385921,0.872340425531915,0.975128050280704,0.0995951417004049,0.872340425531915,0.974804905239688,0.178779069767442,0.900404858299595,TRUE,156.444121837616,"block0.01_p300_n500_diag0_R50"
"4181","huge.ebic",48,0.0362354572389026,0.998079104005922,2.88220758058793,0.691501258968754,0.382978723404255,0.999776331387416,0.84375,0.382978723404255,0.99783723522854,0.526829268292683,0.15625,TRUE,1.49651026725769,"block0.01_p300_n500_diag0_R50"
"4182","huge.ric",48,0.0362554091002509,0.998702372924332,3.0128509229755,0.645405933944155,0.290780141843972,0.999910532554967,0.911111111111111,0.290780141843972,0.99768115942029,0.440860215053763,0.0888888888888889,TRUE,3.4296600818634,"block0.01_p300_n500_diag0_R50"
"4183","huge.stars",48,0.0360344695937552,0.991925164179277,2.16417410491479,0.833313107980068,0.666666666666667,0.993893846876468,0.256130790190736,0.666666666666667,0.992865105908584,0.37007874015748,0.743869209809264,TRUE,46.9240090847015,"block0.01_p300_n500_diag0_R50"
"4184","cv.loglik",48,0.0359514681680276,0.989556216396691,2.03043737905972,0.85465926307696,0.709219858156028,0.979064617862175,0.0965250965250965,0.709219858156028,0.978216276477146,0.169923534409516,0.903474903474903,TRUE,26.2927131652832,"block0.01_p300_n500_diag0_R50"
"4185","huge.tiger",48,0.801500932804109,0.908177377889592,88.0280105100937,0.780141843971631,0.560283687943262,1,1,0.560283687943262,0.998617614269788,0.718181818181818,0,TRUE,0.450371980667114,"block0.01_p300_n500_diag0_R50"
"4186","pcglasso",48,0.0282959825983464,0.761116525376959,2.71056755559951,0.833333333333333,0.666666666666667,1,1,0.666666666666667,0.998952062430323,0.8,0,TRUE,181.227483272552,"block0.01_p300_n500_diag0_R50"
"4187","large",49,0.0361629484917437,0.763248176774441,2.29231998867715,0.936553578529615,0.873417721518987,0.979951669202542,0.133462282398453,0.873417721518987,0.979576365663322,0.231543624161074,0.866537717601547,TRUE,186.725651264191,"block0.01_p300_n500_diag0_R50"
"4188","huge.ebic",49,0.0482396778435069,0.998711851020759,3.17022646521616,0.667690646642505,0.335443037974684,0.999820997046451,0.868852459016393,0.335443037974684,0.997480490523969,0.484018264840183,0.131147540983607,TRUE,1.67279648780823,"block0.01_p300_n500_diag0_R50"
"4189","huge.ric",49,0.0482510818768835,0.998972934432638,3.28080924975103,0.658227848101266,0.316455696202532,0.999955249261613,0.961538461538462,0.316455696202532,0.997547380156076,0.476190476190476,0.0384615384615385,TRUE,3.64786648750305,"block0.01_p300_n500_diag0_R50"
"4190","huge.stars",49,0.0480793750937262,0.995040852393389,2.49843131013614,0.819477999630665,0.639240506329114,0.993555893672246,0.259640102827764,0.639240506329114,0.992307692307692,0.369287020109689,0.740359897172236,TRUE,47.4738054275513,"block0.01_p300_n500_diag0_R50"
"4191","cv.loglik",49,0.0480096022973024,0.993523535640652,2.36743669809081,0.825936763241404,0.651898734177215,0.981338942092545,0.109925293489861,0.651898734177215,0.980178372352285,0.188127853881279,0.890074706510139,TRUE,25.8738861083984,"block0.01_p300_n500_diag0_R50"
"4192","huge.tiger",49,0.801626248172909,0.914457029713878,88.2363859745047,0.746835443037975,0.493670886075949,1,1,0.493670886075949,0.998216276477146,0.661016949152542,0,TRUE,0.445050954818726,"block0.01_p300_n500_diag0_R50"
"4193","pcglasso",49,0.0378463194316295,0.776114845744381,3.08743642223686,0.800637372304618,0.60126582278481,0.999977624630806,0.989583333333333,0.60126582278481,0.998573021181717,0.748031496062992,0.0104166666666667,TRUE,174.587388038635,"block0.01_p300_n500_diag0_R50"
"4194","large",50,0.040557029375226,0.760783259471573,2.56024973967649,0.912430563325129,0.825,0.977355113000671,0.115384615384615,0.825,0.976811594202899,0.202453987730061,0.884615384615385,TRUE,119.605682611465,"block0.01_p300_n500_diag0_R50"
"4195","huge.ebic",50,0.0530996444218734,0.998740117074765,3.16970488655667,0.668742587827254,0.3375,0.999977623629447,0.981818181818182,0.3375,0.997614269788183,0.502325581395349,0.0181818181818182,TRUE,1.3303062915802,"block0.01_p300_n500_diag0_R50"
"4196","huge.ric",50,0.0531056533004703,0.998862739315234,3.23585230126912,0.66875,0.3375,1,1,0.3375,0.997636566332219,0.504672897196262,0,TRUE,3.08780884742737,"block0.01_p300_n500_diag0_R50"
"4197","huge.stars",50,0.0529486975984928,0.995638766150278,2.59631085059564,0.796691024278362,0.59375,0.982210785410606,0.106741573033708,0.59375,0.98082497212932,0.180952380952381,0.893258426966292,TRUE,40.9719412326813,"block0.01_p300_n500_diag0_R50"
"4198","cv.loglik",50,0.0529605736015858,0.995876367937031,2.60092388401509,0.793517285746252,0.5875,0.986216155739539,0.132394366197183,0.5875,0.98479375696767,0.216091954022989,0.867605633802817,TRUE,23.865697145462,"block0.01_p300_n500_diag0_R50"
"4199","huge.tiger",50,0.802437228676741,0.923341904913304,88.3951020639172,0.740625,0.48125,1,1,0.48125,0.998149386845039,0.649789029535865,0,TRUE,0.430642604827881,"block0.01_p300_n500_diag0_R50"
"4200","pcglasso",50,0.0410070580796363,0.766705215852954,3.07760691555461,0.784375,0.56875,1,1,0.56875,0.998461538461539,0.725099601593626,0,TRUE,179.119418382645,"block0.01_p300_n500_diag0_R50"
"4201","large",1,0.178540394997088,0.831076334004754,2.46824005142555,0.815584672723037,0.644444444444444,0.972955974842767,0.473469387755102,0.644444444444444,0.961010101010101,0.545882352941176,0.526530612244898,TRUE,8.55623269081116,"hub5_p100_n300_diag0_R50"
"4202","huge.ebic",1,0.225584523681664,0.999405736821972,3.21058028853916,0.600067551828558,0.2,0.99895178197065,0.878048780487805,0.2,0.96989898989899,0.32579185520362,0.121951219512195,TRUE,0.9385826587677,"hub5_p100_n300_diag0_R50"
"4203","huge.ric",1,0.225635124916539,0.999638048618437,3.32121625354562,0.572401583973911,0.144444444444444,0.99958071278826,0.928571428571429,0.144444444444444,0.968484848484849,0.25,0.0714285714285714,TRUE,1.75814652442932,"hub5_p100_n300_diag0_R50"
"4204","huge.stars",1,0.225094137308441,0.997152943436925,2.6861632507056,0.707700908455625,0.427777777777778,0.976100628930818,0.403141361256544,0.427777777777778,0.956161616161616,0.415094339622642,0.596858638743455,TRUE,21.9479098320007,"hub5_p100_n300_diag0_R50"
"4205","cv.loglik",1,0.223924453942759,0.992759475759523,2.72775764428965,0.790379687863965,0.6,0.810062893081761,0.106508875739645,0.6,0.802424242424242,0.180904522613065,0.893491124260355,TRUE,1.36682844161987,"hub5_p100_n300_diag0_R50"
"4206","huge.tiger",1,0.83703745902367,0.987418395417874,32.7483002222624,0.55,0.1,1,1,0.1,0.967272727272727,0.181818181818182,0,TRUE,0.441807270050049,"hub5_p100_n300_diag0_R50"
"4207","pcglasso",1,0.207054107624301,0.920144391624044,3.10724833233326,0.647200093174936,0.294444444444444,0.99958071278826,0.963636363636364,0.294444444444444,0.973939393939394,0.451063829787234,0.0363636363636364,TRUE,7.80459022521973,"hub5_p100_n300_diag0_R50"
"4208","large",2,0.1733461109981,0.808792552871232,2.58260877377123,0.816422664803168,0.644444444444444,0.974004192872117,0.483333333333333,0.644444444444444,0.962020202020202,0.552380952380952,0.516666666666667,TRUE,23.452380657196,"hub5_p100_n300_diag0_R50"
"4209","huge.ebic",2,0.230564373818295,0.999471235009501,3.25664116297808,0.597062077801072,0.205555555555556,0.99853249475891,0.840909090909091,0.205555555555556,0.96969696969697,0.330357142857143,0.159090909090909,TRUE,1.98665118217468,"hub5_p100_n300_diag0_R50"
"4210","huge.ric",2,0.230600181196276,0.999638530912748,3.33894105050874,0.583109713487072,0.166666666666667,0.99874213836478,0.833333333333333,0.166666666666667,0.968484848484849,0.277777777777778,0.166666666666667,TRUE,3.90794682502747,"hub5_p100_n300_diag0_R50"
"4211","huge.stars",2,0.229859117103227,0.996248560714482,2.5514114221663,0.735659212671791,0.483333333333333,0.965199161425576,0.343873517786561,0.483333333333333,0.947676767676768,0.401847575057737,0.656126482213439,TRUE,21.0724918842316,"hub5_p100_n300_diag0_R50"
"4212","cv.loglik",2,0.22917291567483,0.993460810520492,2.48537078878479,0.799178313533659,0.616666666666667,0.866876310272537,0.148793565683646,0.616666666666667,0.857777777777778,0.239740820734341,0.851206434316354,TRUE,1.13153529167175,"hub5_p100_n300_diag0_R50"
"4213","huge.tiger",2,0.833803517795357,0.98107451978847,32.6259342266418,0.549894013510366,0.1,0.99979035639413,0.947368421052632,0.1,0.967070707070707,0.180904522613065,0.0526315789473684,TRUE,0.357672929763794,"hub5_p100_n300_diag0_R50"
"4214","pcglasso",2,0.207915327565883,0.906991734497194,3.17653057918535,0.633305380852551,0.266666666666667,0.99916142557652,0.923076923076923,0.266666666666667,0.972525252525253,0.413793103448276,0.0769230769230769,TRUE,5.86227226257324,"hub5_p100_n300_diag0_R50"
"4215","large",3,0.186276347348428,0.864149809541183,2.72934135806273,0.780175867691591,0.561111111111111,0.975681341719078,0.465437788018433,0.561111111111111,0.960606060606061,0.508816120906801,0.534562211981567,TRUE,9.77237868309021,"hub5_p100_n300_diag0_R50"
"4216","huge.ebic",3,0.225569228834903,0.999408589873999,3.25062072920782,0.583333333333333,0.166666666666667,1,1,0.166666666666667,0.96969696969697,0.285714285714286,0,TRUE,1.05153799057007,"hub5_p100_n300_diag0_R50"
"4217","huge.ric",3,0.225590968786992,0.999505722653782,3.29994118880101,0.572222222222222,0.144444444444444,1,1,0.144444444444444,0.968888888888889,0.252427184466019,0,TRUE,2.03191542625427,"hub5_p100_n300_diag0_R50"
"4218","huge.stars",3,0.224944621291,0.996573859157016,2.64425742028932,0.713056137898905,0.427777777777778,0.970020964360587,0.35,0.427777777777778,0.95030303030303,0.385,0.65,TRUE,18.2979004383087,"hub5_p100_n300_diag0_R50"
"4219","cv.loglik",3,0.224454606066439,0.994441895726252,2.44880250909777,0.776737130211973,0.555555555555556,0.913626834381551,0.1953125,0.555555555555556,0.900606060606061,0.289017341040462,0.8046875,TRUE,1.37119936943054,"hub5_p100_n300_diag0_R50"
"4220","huge.tiger",3,0.833107818273192,0.979242264467112,32.9427095483342,0.563888888888889,0.127777777777778,1,1,0.127777777777778,0.968282828282828,0.226600985221675,0,TRUE,0.58096718788147,"hub5_p100_n300_diag0_R50"
"4221","pcglasso",3,0.197239997888723,0.878435225112107,3.08636997844311,0.652850570696483,0.305555555555556,0.99979035639413,0.982142857142857,0.305555555555556,0.974545454545454,0.466101694915254,0.0178571428571429,TRUE,10.5219359397888,"hub5_p100_n300_diag0_R50"
"4222","large",4,0.18154629359317,0.845751340005865,2.56515308250316,0.782232122059166,0.566666666666667,0.977568134171908,0.488038277511962,0.566666666666667,0.962626262626263,0.524421593830334,0.511961722488038,TRUE,6.63689351081848,"hub5_p100_n300_diag0_R50"
"4223","huge.ebic",4,0.223921406400122,0.999410684898037,3.20046600532534,0.605375029117167,0.211111111111111,0.99916142557652,0.904761904761905,0.211111111111111,0.970505050505051,0.342342342342342,0.0952380952380952,TRUE,1.07967591285706,"hub5_p100_n300_diag0_R50"
"4224","huge.ric",4,0.223962502520901,0.999601931654834,3.29089938413022,0.572222222222222,0.144444444444444,1,1,0.144444444444444,0.968888888888889,0.252427184466019,0,TRUE,1.74431657791138,"hub5_p100_n300_diag0_R50"
"4225","huge.stars",4,0.223153410675936,0.99594890620792,2.51587133073503,0.72675809457256,0.455555555555556,0.960587002096436,0.303703703703704,0.455555555555556,0.942222222222222,0.364444444444444,0.696296296296296,TRUE,20.4457702636719,"hub5_p100_n300_diag0_R50"
"4226","cv.loglik",4,0.222776418881907,0.99436383674866,2.42966154033619,0.76416084323317,0.533333333333333,0.910482180293501,0.183556405353728,0.533333333333333,0.896767676767677,0.273115220483642,0.816443594646271,TRUE,1.55063223838806,"hub5_p100_n300_diag0_R50"
"4227","huge.tiger",4,0.835394872532312,0.983020093415759,32.8445202357874,0.572222222222222,0.144444444444444,1,1,0.144444444444444,0.968888888888889,0.252427184466019,0,TRUE,0.506961822509766,"hub5_p100_n300_diag0_R50"
"4228","pcglasso",4,0.202315715049619,0.90596474532137,3.0114260303179,0.650066387141859,0.3,0.99937106918239,0.947368421052632,0.3,0.973939393939394,0.455696202531646,0.0526315789473684,TRUE,8.39673733711243,"hub5_p100_n300_diag0_R50"
"4229","large",5,0.182747608572563,0.848527316828288,2.65263260450909,0.801802935010482,0.605555555555556,0.981551362683438,0.553299492385787,0.605555555555556,0.967878787878788,0.578249336870027,0.446700507614213,TRUE,10.6154661178589,"hub5_p100_n300_diag0_R50"
"4230","huge.ebic",5,0.230614734923473,0.999187252962933,3.15031577191719,0.607976939203354,0.216666666666667,0.9979035639413,0.795918367346939,0.216666666666667,0.96949494949495,0.34061135371179,0.204081632653061,TRUE,1.06325459480286,"hub5_p100_n300_diag0_R50"
"4231","huge.ric",5,0.230698771573635,0.999572911019669,3.31272614293751,0.575089098532495,0.15,0.99937106918239,0.9,0.15,0.968484848484849,0.257142857142857,0.1,TRUE,1.76433444023132,"hub5_p100_n300_diag0_R50"
"4232","huge.stars",5,0.230169584501329,0.997156855860456,2.72613708600183,0.704394362916375,0.411111111111111,0.975262054507337,0.385416666666667,0.411111111111111,0.954747474747475,0.397849462365591,0.614583333333333,TRUE,17.606302022934,"hub5_p100_n300_diag0_R50"
"4233","cv.loglik",5,0.229417460971001,0.993897344882681,2.48696865529703,0.780006988120196,0.566666666666667,0.884486373165618,0.156202143950995,0.566666666666667,0.872929292929293,0.244897959183673,0.843797856049005,TRUE,2.05963492393494,"hub5_p100_n300_diag0_R50"
"4234","huge.tiger",5,0.834281716198417,0.980932202693104,32.8758980750969,0.563888888888889,0.127777777777778,1,1,0.127777777777778,0.968282828282828,0.226600985221675,0,TRUE,0.539978981018066,"hub5_p100_n300_diag0_R50"
"4235","pcglasso",5,0.210796820359986,0.916523309365139,3.109873110413,0.661395294665735,0.322222222222222,0.99916142557652,0.935483870967742,0.322222222222222,0.974545454545454,0.479338842975207,0.0645161290322581,TRUE,8.98105430603027,"hub5_p100_n300_diag0_R50"
"4236","large",6,0.200812570703614,0.918938975807279,2.64732313029685,0.791207197763802,0.583333333333333,0.966457023060797,0.39622641509434,0.583333333333333,0.952525252525253,0.471910112359551,0.60377358490566,TRUE,9.39370560646057,"hub5_p100_n300_diag0_R50"
"4237","huge.ebic",6,0.225766213341658,0.999200122573021,3.16602741968595,0.619343699044957,0.238888888888889,0.99769392033543,0.796296296296296,0.238888888888889,0.97010101010101,0.367521367521368,0.203703703703704,TRUE,1.10574460029602,"hub5_p100_n300_diag0_R50"
"4238","huge.ric",6,0.225865202910869,0.999659913613463,3.38034975385081,0.577866293966923,0.155555555555556,0.99979035639413,0.96551724137931,0.155555555555556,0.969090909090909,0.267942583732057,0.0344827586206897,TRUE,2.24239945411682,"hub5_p100_n300_diag0_R50"
"4239","huge.stars",6,0.225279405886903,0.996969027350475,2.67694375557419,0.727634521313767,0.455555555555556,0.975262054507337,0.41,0.455555555555556,0.956363636363636,0.431578947368421,0.59,TRUE,30.4536538124084,"hub5_p100_n300_diag0_R50"
"4240","cv.loglik",6,0.225180779832736,0.996524313562486,2.61207636292003,0.741320172373632,0.483333333333333,0.966247379454927,0.350806451612903,0.483333333333333,0.948686868686869,0.406542056074766,0.649193548387097,TRUE,1.76904273033142,"hub5_p100_n300_diag0_R50"
"4241","huge.tiger",6,0.835854544251719,0.985102551692617,32.7568416475329,0.547222222222222,0.0944444444444444,1,1,0.0944444444444444,0.967070707070707,0.17258883248731,0,TRUE,0.617082118988037,"hub5_p100_n300_diag0_R50"
"4242","pcglasso",6,0.210492352579683,0.934388208571528,3.22452699962338,0.636250873515024,0.272222222222222,0.99916142557652,0.924528301886792,0.272222222222222,0.972727272727273,0.420600858369099,0.0754716981132075,TRUE,7.52780103683472,"hub5_p100_n300_diag0_R50"
"4243","large",7,0.180760161315159,0.854617633276378,2.7327279692983,0.798708362450501,0.6,0.976310272536688,0.48868778280543,0.6,0.962626262626263,0.538653366583541,0.51131221719457,TRUE,12.0374193191528,"hub5_p100_n300_diag0_R50"
"4244","huge.ebic",7,0.222002792463974,0.999107823832645,3.18522481310009,0.619461332401584,0.238888888888889,0.99727463312369,0.767857142857143,0.238888888888889,0.96969696969697,0.364406779661017,0.232142857142857,TRUE,1.5861988067627,"hub5_p100_n300_diag0_R50"
"4245","huge.ric",7,0.222097358090469,0.999546265232152,3.34531318524157,0.583232005590496,0.166666666666667,0.99895178197065,0.857142857142857,0.166666666666667,0.968686868686869,0.27906976744186,0.142857142857143,TRUE,3.12883830070496,"hub5_p100_n300_diag0_R50"
"4246","huge.stars",7,0.221523196987525,0.996953336342372,2.73915733925745,0.70779117167482,0.416666666666667,0.971488469601677,0.355450236966825,0.416666666666667,0.951313131313131,0.383631713554987,0.644549763033175,TRUE,26.9139468669891,"hub5_p100_n300_diag0_R50"
"4247","cv.loglik",7,0.220742861376485,0.993713979102005,2.59099202462421,0.782601910086187,0.572222222222222,0.869601677148847,0.142068965517241,0.572222222222222,0.858787878787879,0.227624309392265,0.857931034482759,TRUE,1.97595691680908,"hub5_p100_n300_diag0_R50"
"4248","huge.tiger",7,0.833152791555226,0.978654985697256,32.5887377812975,0.563888888888889,0.127777777777778,1,1,0.127777777777778,0.968282828282828,0.226600985221675,0,TRUE,0.630412340164185,"hub5_p100_n300_diag0_R50"
"4249","pcglasso",7,0.20034891826192,0.904304107519345,3.16997297161105,0.646877474959236,0.294444444444444,0.99916142557652,0.929824561403509,0.294444444444444,0.973535353535354,0.447257383966245,0.0701754385964912,TRUE,7.85723805427551,"hub5_p100_n300_diag0_R50"
"4250","large",8,0.18412399374623,0.86621531516265,2.60874193725598,0.788722338690892,0.577777777777778,0.974213836477987,0.458149779735683,0.577777777777778,0.95979797979798,0.511056511056511,0.541850220264317,TRUE,9.99665260314941,"hub5_p100_n300_diag0_R50"
"4251","huge.ebic",8,0.221751310240338,0.999396608114584,3.23633616698137,0.597474376892616,0.194444444444444,0.99895178197065,0.875,0.194444444444444,0.96969696969697,0.318181818181818,0.125,TRUE,1.49349856376648,"hub5_p100_n300_diag0_R50"
"4252","huge.ric",8,0.221784824464451,0.999553727208446,3.29987859860348,0.577866293966923,0.155555555555556,0.99979035639413,0.96551724137931,0.155555555555556,0.969090909090909,0.267942583732057,0.0344827586206897,TRUE,4.68010830879211,"hub5_p100_n300_diag0_R50"
"4253","huge.stars",8,0.221313019153111,0.997394197490564,2.7652342358399,0.680670277195434,0.361111111111111,0.983857442348008,0.457746478873239,0.361111111111111,0.961212121212121,0.403726708074534,0.542253521126761,TRUE,22.074777841568,"hub5_p100_n300_diag0_R50"
"4254","cv.loglik",8,0.220484507067623,0.993816626262911,2.44983416499424,0.77424237130212,0.55,0.893920335429769,0.163636363636364,0.55,0.881414141414141,0.252229299363057,0.836363636363636,TRUE,2.04943323135376,"hub5_p100_n300_diag0_R50"
"4255","huge.tiger",8,0.836089777123133,0.985118797571573,32.8620282788845,0.555555555555556,0.111111111111111,1,1,0.111111111111111,0.967676767676768,0.2,0,TRUE,0.682862281799316,"hub5_p100_n300_diag0_R50"
"4256","pcglasso",8,0.201924821675958,0.912407830371055,3.1045322788064,0.658253552294433,0.316666666666667,0.99979035639413,0.982758620689655,0.316666666666667,0.974949494949495,0.478991596638655,0.0172413793103448,TRUE,6.30358147621155,"hub5_p100_n300_diag0_R50"
"4257","large",9,0.173805293367533,0.819301973360337,2.61611938186072,0.793067784765898,0.588888888888889,0.978825995807128,0.51207729468599,0.588888888888889,0.964646464646465,0.547803617571059,0.48792270531401,TRUE,27.934330701828,"hub5_p100_n300_diag0_R50"
"4258","huge.ebic",9,0.231006096289931,0.999259480499671,3.25137124509449,0.597180293501048,0.194444444444444,0.99874213836478,0.853658536585366,0.194444444444444,0.96949494949495,0.316742081447964,0.146341463414634,TRUE,2.55576682090759,"hub5_p100_n300_diag0_R50"
"4259","huge.ric",9,0.231105982810972,0.999727839727235,3.4315132387667,0.574789191707431,0.15,0.99958071278826,0.931034482758621,0.15,0.968686868686869,0.258373205741627,0.0689655172413793,TRUE,4.80597567558289,"hub5_p100_n300_diag0_R50"
"4260","huge.stars",9,0.230597120988655,0.997394137964962,2.79280107192872,0.679011763335663,0.361111111111111,0.977987421383648,0.382352941176471,0.361111111111111,0.955555555555556,0.371428571428571,0.617647058823529,TRUE,17.0945971012115,"hub5_p100_n300_diag0_R50"
"4261","cv.loglik",9,0.229738839756909,0.993697145545603,2.58612367543199,0.781227579781039,0.577777777777778,0.860167714884696,0.134889753566796,0.577777777777778,0.84989898989899,0.218717139852787,0.865110246433204,TRUE,1.40363645553589,"hub5_p100_n300_diag0_R50"
"4262","huge.tiger",9,0.831339538681999,0.9756283807677,32.424288600508,0.547222222222222,0.0944444444444444,1,1,0.0944444444444444,0.967070707070707,0.17258883248731,0,TRUE,0.3955078125,"hub5_p100_n300_diag0_R50"
"4263","pcglasso",9,0.206095177704293,0.895447382081772,3.19014287698172,0.641732471465176,0.283333333333333,0.99937106918239,0.944444444444444,0.283333333333333,0.973333333333333,0.435897435897436,0.0555555555555556,TRUE,6.16624736785889,"hub5_p100_n300_diag0_R50"
"4264","large",10,0.176158057981208,0.815222833101858,2.55693356017562,0.795852550663872,0.594444444444444,0.973584905660377,0.459227467811159,0.594444444444444,0.95979797979798,0.518159806295399,0.540772532188841,TRUE,40.0685212612152,"hub5_p100_n300_diag0_R50"
"4265","huge.ebic",10,0.231449776954837,0.999263923208464,3.18583180844314,0.602565804798509,0.205555555555556,0.99874213836478,0.86046511627907,0.205555555555556,0.96989898989899,0.331838565022422,0.13953488372093,TRUE,1.44117498397827,"hub5_p100_n300_diag0_R50"
"4266","huge.ric",10,0.231529370781512,0.999630430676024,3.32734604653545,0.563697880270207,0.127777777777778,0.99958071278826,0.92,0.127777777777778,0.967878787878788,0.224390243902439,0.08,TRUE,2.24909353256226,"hub5_p100_n300_diag0_R50"
"4267","huge.stars",10,0.230972827425428,0.997095423260989,2.72938621542334,0.70175809457256,0.405555555555556,0.974633123689727,0.376288659793814,0.405555555555556,0.953939393939394,0.390374331550802,0.623711340206186,TRUE,13.5610098838806,"hub5_p100_n300_diag0_R50"
"4268","cv.loglik",10,0.230633567497137,0.995610046695961,2.53798354219648,0.745744234800839,0.494444444444444,0.948427672955975,0.265671641791045,0.494444444444444,0.931919191919192,0.345631067961165,0.734328358208955,TRUE,1.40443062782288,"hub5_p100_n300_diag0_R50"
"4269","huge.tiger",10,0.832959681534792,0.978073643033169,32.6999030495646,0.563888888888889,0.127777777777778,1,1,0.127777777777778,0.968282828282828,0.226600985221675,0,TRUE,0.3904709815979,"hub5_p100_n300_diag0_R50"
"4270","pcglasso",10,0.208039055274759,0.899839647192565,3.08506954459167,0.658250058234335,0.316666666666667,0.99979035639413,0.982758620689655,0.316666666666667,0.974949494949495,0.478991596638655,0.0172413793103448,TRUE,5.83463478088379,"hub5_p100_n300_diag0_R50"
"4271","large",11,0.186493046294422,0.867959241282273,2.61939507571293,0.78511355695318,0.572222222222222,0.975471698113208,0.468181818181818,0.572222222222222,0.960808080808081,0.515,0.531818181818182,TRUE,7.42412257194519,"hub5_p100_n300_diag0_R50"
"4272","huge.ebic",11,0.227865583184349,0.999248428263267,3.13333802259039,0.616528068949453,0.233333333333333,0.99685534591195,0.736842105263158,0.233333333333333,0.969090909090909,0.354430379746835,0.263157894736842,TRUE,0.822342872619629,"hub5_p100_n300_diag0_R50"
